Filename,Filename2,Height_cm,Weight_kg,BMI,Age
D:\FBI CELEBS\Celeb-FBI Dataset\8238_5.9h_0w_female_34a.jpg,8238_5.9h_0w_female_34a.jpg,175.26,0,,34
D:\FBI CELEBS\Celeb-FBI Dataset\8239_5.6h_52w_female_46a.jpg,8239_5.6h_52w_female_46a.jpg,167.64,52,18.50325096,46
D:\FBI CELEBS\Celeb-FBI Dataset\8240_0h_0w_male_36a.png,8240_0h_0w_male_36a.png,0,0,,36
D:\FBI CELEBS\Celeb-FBI Dataset\8241_5.8h_59w_female_36a.jpg,8241_5.8h_59w_female_36a.jpg,172.72,59,19.77728869,36
D:\FBI CELEBS\Celeb-FBI Dataset\8242_5.1h_54w_female_52a.png,8242_5.1h_54w_female_52a.png,154.94,54,22.49399823,52
D:\FBI CELEBS\Celeb-FBI Dataset\8244_6.2h_93w_female_40a.jpg,8244_6.2h_93w_female_40a.jpg,187.96,93,26.32401174,40
D:\FBI CELEBS\Celeb-FBI Dataset\8245_5.8h_60w_female_60a.jpg,8245_5.8h_60w_female_60a.jpg,172.72,60,20.11249697,60
D:\FBI CELEBS\Celeb-FBI Dataset\8249_5.8h_55w_female_30a.jpg,8249_5.8h_55w_female_30a.jpg,172.72,55,18.43645556,30
D:\FBI CELEBS\Celeb-FBI Dataset\8251_5.9h_0w_female_34a.png,8251_5.9h_0w_female_34a.png,175.26,0,,34
D:\FBI CELEBS\Celeb-FBI Dataset\8252_5.11h_0w_female_37a.jpg,8252_5.11h_0w_female_37a.jpg,155.19,0,,37
D:\FBI CELEBS\Celeb-FBI Dataset\8256_5.4h_0w_female_36a.jpg,8256_5.4h_0w_female_36a.jpg,162.56,0,,36
D:\FBI CELEBS\Celeb-FBI Dataset\8258_5.8h_57w_female_45a.png,8258_5.8h_57w_female_45a.png,172.72,57,19.10687212,45
D:\FBI CELEBS\Celeb-FBI Dataset\8260_5.10h_100w_male_44a.png,8260_5.10h_100w_male_44a.png,154.94,100,41.65555227,44
D:\FBI CELEBS\Celeb-FBI Dataset\8261_5.6h_59w_female_46a.jpg,8261_5.6h_59w_female_46a.jpg,167.64,59,20.99407321,46
D:\FBI CELEBS\Celeb-FBI Dataset\8262_5.6h_52w_female_44a.jpg,8262_5.6h_52w_female_44a.jpg,167.64,52,18.50325096,44
D:\FBI CELEBS\Celeb-FBI Dataset\8263_5.5h_45w_female_42a.jpg,8263_5.5h_45w_female_42a.jpg,165.1,45,16.50890876,42
D:\FBI CELEBS\Celeb-FBI Dataset\8264_5.4h_45w_female_34a.png,8264_5.4h_45w_female_34a.png,162.56,45,17.02884265,34
D:\FBI CELEBS\Celeb-FBI Dataset\8265_5.8h_0w_female_37a.png,8265_5.8h_0w_female_37a.png,172.72,0,,37
D:\FBI CELEBS\Celeb-FBI Dataset\8266_0h_0w_male_43a.png,8266_0h_0w_male_43a.png,0,0,,43
D:\FBI CELEBS\Celeb-FBI Dataset\8267_5.3h_60w_female_46a.png,8267_5.3h_60w_female_46a.png,160.02,60,23.43164172,46
D:\FBI CELEBS\Celeb-FBI Dataset\8268_0h_0w_male_47a.png,8268_0h_0w_male_47a.png,0,0,,47
D:\FBI CELEBS\Celeb-FBI Dataset\8270_5.8h_54w_female_45a.png,8270_5.8h_54w_female_45a.png,172.72,54,18.10124728,45
D:\FBI CELEBS\Celeb-FBI Dataset\8271_5.4h_52w_female_45a.jpg,8271_5.4h_52w_female_45a.jpg,162.56,52,19.67777373,45
D:\FBI CELEBS\Celeb-FBI Dataset\8272_5.7h_56w_female_53a.png,8272_5.7h_56w_female_53a.png,170.18,56,19.33619372,53
D:\FBI CELEBS\Celeb-FBI Dataset\8273_5.10h_59w_female_29a.png,8273_5.10h_59w_female_29a.png,154.94,59,24.57677584,29
D:\FBI CELEBS\Celeb-FBI Dataset\8274_5.2h_49w_female_46a.jpg,8274_5.2h_49w_female_46a.jpg,157.48,49,19.75810403,46
D:\FBI CELEBS\Celeb-FBI Dataset\8275_6h_82w_male_54a.jpg,8275_6h_82w_male_54a.jpg,182.88,82,24.51779595,54
D:\FBI CELEBS\Celeb-FBI Dataset\8276_5.6h_54w_female_38a.png,8276_5.6h_54w_female_38a.png,167.64,54,19.21491446,38
D:\FBI CELEBS\Celeb-FBI Dataset\8277_5.9h_77w_male_51a.png,8277_5.9h_77w_male_51a.png,175.26,77,25.06831311,51
D:\FBI CELEBS\Celeb-FBI Dataset\8278_5.6h_54w_female_49a.jpg,8278_5.6h_54w_female_49a.jpg,167.64,54,19.21491446,49
D:\FBI CELEBS\Celeb-FBI Dataset\8280_5.8h_65w_female_43a.jpg,8280_5.8h_65w_female_43a.jpg,172.72,65,21.78853839,43
D:\FBI CELEBS\Celeb-FBI Dataset\8281_6.2h_0w_male_52a.jpg,8281_6.2h_0w_male_52a.jpg,187.96,0,,52
D:\FBI CELEBS\Celeb-FBI Dataset\8282_5.7h_58w_female_42a.jpg,8282_5.7h_58w_female_42a.jpg,170.18,58,20.02677207,42
D:\FBI CELEBS\Celeb-FBI Dataset\8284_6.2h_120w_male_53a.png,8284_6.2h_120w_male_53a.png,187.96,120,33.96646676,53
D:\FBI CELEBS\Celeb-FBI Dataset\8285_0h_0w_female_26a.jpg,8285_0h_0w_female_26a.jpg,0,0,,26
D:\FBI CELEBS\Celeb-FBI Dataset\8286_0h_0w_male_41a.jpg,8286_0h_0w_male_41a.jpg,0,0,,41
D:\FBI CELEBS\Celeb-FBI Dataset\8288_5.6h_62w_female_34a.png,8288_5.6h_62w_female_34a.png,167.64,62,22.06156846,34
D:\FBI CELEBS\Celeb-FBI Dataset\8289_6.3h_85w_male_41a.png,8289_6.3h_85w_male_41a.png,190.5,85,23.42226907,41
D:\FBI CELEBS\Celeb-FBI Dataset\8290_5.7h_0w_female_35a.jpg,8290_5.7h_0w_female_35a.jpg,170.18,0,,35
D:\FBI CELEBS\Celeb-FBI Dataset\8291_5.6h_47w_female_29a.jpg,8291_5.6h_47w_female_29a.jpg,167.64,47,16.72409222,29
D:\FBI CELEBS\Celeb-FBI Dataset\8292_5.9h_52w_female_38a.png,8292_5.9h_52w_female_38a.png,175.26,52,16.92925041,38
D:\FBI CELEBS\Celeb-FBI Dataset\8293_5.4h_62w_female_36a.jpg,8293_5.4h_62w_female_36a.jpg,162.56,62,23.46196099,36
D:\FBI CELEBS\Celeb-FBI Dataset\8294_5.9h_60w_female_44a.png,8294_5.9h_60w_female_44a.png,175.26,60,19.53375047,44
D:\FBI CELEBS\Celeb-FBI Dataset\8295_0h_0w_male_46a.jpg,8295_0h_0w_male_46a.jpg,0,0,,46
D:\FBI CELEBS\Celeb-FBI Dataset\8296_6.2h_100w_male_51a.png,8296_6.2h_100w_male_51a.png,187.96,100,28.30538897,51
D:\FBI CELEBS\Celeb-FBI Dataset\8297_5.9h_59w_female_54a.png,8297_5.9h_59w_female_54a.png,175.26,59,19.20818796,54
D:\FBI CELEBS\Celeb-FBI Dataset\8298_5.1h_50w_female_54a.png,8298_5.1h_50w_female_54a.png,154.94,50,20.82777614,54
D:\FBI CELEBS\Celeb-FBI Dataset\8300_5.7h_52w_female_34a.png,8300_5.7h_52w_female_34a.png,170.18,52,17.95503702,34
D:\FBI CELEBS\Celeb-FBI Dataset\8302_5.4h_0w_female_53a.png,8302_5.4h_0w_female_53a.png,162.56,0,,53
D:\FBI CELEBS\Celeb-FBI Dataset\8303_5.8h_51w_female_47a.png,8303_5.8h_51w_female_47a.png,172.72,51,17.09562243,47
D:\FBI CELEBS\Celeb-FBI Dataset\8304_5.6h_60w_female_24a.jpg,8304_5.6h_60w_female_24a.jpg,167.64,60,21.34990496,24
D:\FBI CELEBS\Celeb-FBI Dataset\8306_6.1h_76w_male_61a.png,8306_6.1h_76w_male_61a.png,185.42,76,22.1055049,61
D:\FBI CELEBS\Celeb-FBI Dataset\8307_5.8h_68w_female_44a.png,8307_5.8h_68w_female_44a.png,172.72,68,22.79416324,44
D:\FBI CELEBS\Celeb-FBI Dataset\8309_6.2h_89w_male_60a.jpg,8309_6.2h_89w_male_60a.jpg,187.96,89,25.19179618,60
D:\FBI CELEBS\Celeb-FBI Dataset\8310_5.5h_55w_female_56a.png,8310_5.5h_55w_female_56a.png,165.1,55,20.17755515,56
D:\FBI CELEBS\Celeb-FBI Dataset\8311_5.8h_55w_female_40a.jpg,8311_5.8h_55w_female_40a.jpg,172.72,55,18.43645556,40
D:\FBI CELEBS\Celeb-FBI Dataset\8312_6.4h_75w_female_50a.jpg,8312_6.4h_75w_female_50a.jpg,193.04,75,20.12642529,50
D:\FBI CELEBS\Celeb-FBI Dataset\8313_5.10h_57w_female_42a.jpg,8313_5.10h_57w_female_42a.jpg,154.94,57,23.74366479,42
D:\FBI CELEBS\Celeb-FBI Dataset\8314_5.4h_55w_female_45a.png,8314_5.4h_55w_female_45a.png,162.56,55,20.81302991,45
D:\FBI CELEBS\Celeb-FBI Dataset\8315_5.7h_62w_female_40a.jpg,8315_5.7h_62w_female_40a.jpg,170.18,62,21.40792876,40
D:\FBI CELEBS\Celeb-FBI Dataset\8316_5.1h_54w_female_31a.png,8316_5.1h_54w_female_31a.png,154.94,54,22.49399823,31
D:\FBI CELEBS\Celeb-FBI Dataset\8317_5.9h_72w_male_40a.jpg,8317_5.9h_72w_male_40a.jpg,175.26,72,23.44050057,40
D:\FBI CELEBS\Celeb-FBI Dataset\8318_0h_0w_male_48a.jpg,8318_0h_0w_male_48a.jpg,0,0,,48
D:\FBI CELEBS\Celeb-FBI Dataset\8319_5.3h_53w_female_45a.png,8319_5.3h_53w_female_45a.png,160.02,53,20.69795019,45
D:\FBI CELEBS\Celeb-FBI Dataset\8322_5.9h_53w_female_42a.png,8322_5.9h_53w_female_42a.png,175.26,53,17.25481292,42
D:\FBI CELEBS\Celeb-FBI Dataset\8323_6.2h_84w_male_42a.jpg,8323_6.2h_84w_male_42a.jpg,187.96,84,23.77652673,42
D:\FBI CELEBS\Celeb-FBI Dataset\8325_6.2h_85w_male_35a.png,8325_6.2h_85w_male_35a.png,187.96,85,24.05958062,35
D:\FBI CELEBS\Celeb-FBI Dataset\8326_0h_0w_male_37a.png,8326_0h_0w_male_37a.png,0,0,,37
D:\FBI CELEBS\Celeb-FBI Dataset\8327_5.7h_55w_female_30a.jpg,8327_5.7h_55w_female_30a.jpg,170.18,55,18.99090454,30
D:\FBI CELEBS\Celeb-FBI Dataset\8328_5.6h_49w_female_29a.png,8328_5.6h_49w_female_29a.png,167.64,49,17.43575572,29
D:\FBI CELEBS\Celeb-FBI Dataset\8329_6.2h_84w_male_65a.jpg,8329_6.2h_84w_male_65a.jpg,187.96,84,23.77652673,65
D:\FBI CELEBS\Celeb-FBI Dataset\8330_5.10h_65w_female_45a.png,8330_5.10h_65w_female_45a.png,154.94,65,27.07610898,45
D:\FBI CELEBS\Celeb-FBI Dataset\8332_5.7h_55w_female_39a.png,8332_5.7h_55w_female_39a.png,170.18,55,18.99090454,39
D:\FBI CELEBS\Celeb-FBI Dataset\8333_5.10h_0w_female_33a.jpg,8333_5.10h_0w_female_33a.jpg,154.94,0,,33
D:\FBI CELEBS\Celeb-FBI Dataset\8335_5.4h_50w_female_33a.jpg,8335_5.4h_50w_female_33a.jpg,162.56,50,18.92093628,33
D:\FBI CELEBS\Celeb-FBI Dataset\8337_5.11h_73w_male_39a.png,8337_5.11h_73w_male_39a.png,155.19,73,30.31066006,39
D:\FBI CELEBS\Celeb-FBI Dataset\8338_5.10h_62w_female_39a.png,8338_5.10h_62w_female_39a.png,154.94,62,25.82644241,39
D:\FBI CELEBS\Celeb-FBI Dataset\8339_5.4h_52w_female_35a.jpg,8339_5.4h_52w_female_35a.jpg,162.56,52,19.67777373,35
D:\FBI CELEBS\Celeb-FBI Dataset\8340_5.11h_75w_male_51a.png,8340_5.11h_75w_male_51a.png,155.19,75,31.1410891,51
D:\FBI CELEBS\Celeb-FBI Dataset\8341_5.5h_52w_female_38a.jpg,8341_5.5h_52w_female_38a.jpg,165.1,52,19.07696123,38
D:\FBI CELEBS\Celeb-FBI Dataset\8342_5.10h_0w_female_33a.png,8342_5.10h_0w_female_33a.png,154.94,0,,33
D:\FBI CELEBS\Celeb-FBI Dataset\8343_5.10h_55w_female_48a.jpg,8343_5.10h_55w_female_48a.jpg,154.94,55,22.91055375,48
D:\FBI CELEBS\Celeb-FBI Dataset\8344_6.2h_0w_male_42a.png,8344_6.2h_0w_male_42a.png,187.96,0,,42
D:\FBI CELEBS\Celeb-FBI Dataset\8345_0h_0w_female_35a.png,8345_0h_0w_female_35a.png,0,0,,35
D:\FBI CELEBS\Celeb-FBI Dataset\8346_5.7h_64w_male_62a.png,8346_5.7h_64w_male_62a.png,170.18,64,22.09850711,62
D:\FBI CELEBS\Celeb-FBI Dataset\8347_0h_0w_female_34a.png,8347_0h_0w_female_34a.png,0,0,,34
D:\FBI CELEBS\Celeb-FBI Dataset\8348_6.2h_0w_male_66a.png,8348_6.2h_0w_male_66a.png,187.96,0,,66
D:\FBI CELEBS\Celeb-FBI Dataset\8352_5.9h_0w_female_31a.png,8352_5.9h_0w_female_31a.png,175.26,0,,31
D:\FBI CELEBS\Celeb-FBI Dataset\8353_0h_0w_female_42a.jpg,8353_0h_0w_female_42a.jpg,0,0,,42
D:\FBI CELEBS\Celeb-FBI Dataset\8354_5.7h_64w_male_32a.png,8354_5.7h_64w_male_32a.png,170.18,64,22.09850711,32
D:\FBI CELEBS\Celeb-FBI Dataset\8355_5.11h_76w_male_30a.jpg,8355_5.11h_76w_male_30a.jpg,155.19,76,31.55630362,30
D:\FBI CELEBS\Celeb-FBI Dataset\8356_5.9h_62w_male_36a.png,8356_5.9h_62w_male_36a.png,175.26,62,20.18487549,36
D:\FBI CELEBS\Celeb-FBI Dataset\8358_6.2h_82w_male_37a.png,8358_6.2h_82w_male_37a.png,187.96,82,23.21041896,37
D:\FBI CELEBS\Celeb-FBI Dataset\8360_4.12h_46w_female_39a.jpg,8360_4.12h_46w_female_39a.jpg,124.97,46,29.45413629,39
D:\FBI CELEBS\Celeb-FBI Dataset\8361_5.8h_56w_female_31a.jpg,8361_5.8h_56w_female_31a.jpg,172.72,56,18.77166384,31
D:\FBI CELEBS\Celeb-FBI Dataset\8362_5.6h_51w_female_38a.jpg,8362_5.6h_51w_female_38a.jpg,167.64,51,18.14741921,38
D:\FBI CELEBS\Celeb-FBI Dataset\8363_6.2h_90w_male_58a.png,8363_6.2h_90w_male_58a.png,187.96,90,25.47485007,58
D:\FBI CELEBS\Celeb-FBI Dataset\8364_5.5h_54w_female_25a.png,8364_5.5h_54w_female_25a.png,165.1,54,19.81069051,25
D:\FBI CELEBS\Celeb-FBI Dataset\8366_5.10h_59w_female_42a.jpg,8366_5.10h_59w_female_42a.jpg,154.94,59,24.57677584,42
D:\FBI CELEBS\Celeb-FBI Dataset\8367_5.9h_0w_male_65a.png,8367_5.9h_0w_male_65a.png,175.26,0,,65
D:\FBI CELEBS\Celeb-FBI Dataset\8368_5.11h_89w_male_43a.png,8368_5.11h_89w_male_43a.png,155.19,89,36.9540924,43
D:\FBI CELEBS\Celeb-FBI Dataset\8369_5.10h_72w_male_37a.png,8369_5.10h_72w_male_37a.png,154.94,72,29.99199764,37
D:\FBI CELEBS\Celeb-FBI Dataset\8370_5.7h_62w_female_37a.jpg,8370_5.7h_62w_female_37a.jpg,170.18,62,21.40792876,37
D:\FBI CELEBS\Celeb-FBI Dataset\8372_6h_78w_male_55a.jpg,8372_6h_78w_male_55a.jpg,182.88,78,23.3218059,55
D:\FBI CELEBS\Celeb-FBI Dataset\8373_5.5h_64w_female_58a.jpg,8373_5.5h_64w_female_58a.jpg,165.1,64,23.4793369,58
D:\FBI CELEBS\Celeb-FBI Dataset\8374_5.10h_0w_female_41a.jpg,8374_5.10h_0w_female_41a.jpg,154.94,0,,41
D:\FBI CELEBS\Celeb-FBI Dataset\8375_5.3h_53w_female_45a.png,8375_5.3h_53w_female_45a.png,160.02,53,20.69795019,45
D:\FBI CELEBS\Celeb-FBI Dataset\8376_0h_0w_male_40a.png,8376_0h_0w_male_40a.png,0,0,,40
D:\FBI CELEBS\Celeb-FBI Dataset\8377_6.1h_78w_male_51a.jpg,8377_6.1h_78w_male_51a.jpg,185.42,78,22.68722871,51
D:\FBI CELEBS\Celeb-FBI Dataset\8379_5.3h_53w_male_26a.jpg,8379_5.3h_53w_male_26a.jpg,160.02,53,20.69795019,26
D:\FBI CELEBS\Celeb-FBI Dataset\8380_5.10h_65w_male_34a.jpg,8380_5.10h_65w_male_34a.jpg,154.94,65,27.07610898,34
D:\FBI CELEBS\Celeb-FBI Dataset\8381_5.5h_55w_female_44a.jpg,8381_5.5h_55w_female_44a.jpg,165.1,55,20.17755515,44
D:\FBI CELEBS\Celeb-FBI Dataset\8383_5.3h_78w_male_43a.png,8383_5.3h_78w_male_43a.png,160.02,78,30.46113424,43
D:\FBI CELEBS\Celeb-FBI Dataset\8384_5.10h_75w_male_40a.jpg,8384_5.10h_75w_male_40a.jpg,154.94,75,31.2416642,40
D:\FBI CELEBS\Celeb-FBI Dataset\8386_0h_0w_female_49a.png,8386_0h_0w_female_49a.png,0,0,,49
D:\FBI CELEBS\Celeb-FBI Dataset\8387_5.10h_77w_male_46a.png,8387_5.10h_77w_male_46a.png,154.94,77,32.07477525,46
D:\FBI CELEBS\Celeb-FBI Dataset\8388_6.2h_107w_male_49a.png,8388_6.2h_107w_male_49a.png,187.96,107,30.2867662,49
D:\FBI CELEBS\Celeb-FBI Dataset\8390_5.9h_67w_female_33a.jpg,8390_5.9h_67w_female_33a.jpg,175.26,67,21.81268803,33
D:\FBI CELEBS\Celeb-FBI Dataset\8392_0h_0w_female_43a.png,8392_0h_0w_female_43a.png,0,0,,43
D:\FBI CELEBS\Celeb-FBI Dataset\8393_5.9h_63w_female_32a.png,8393_5.9h_63w_female_32a.png,175.26,63,20.510438,32
D:\FBI CELEBS\Celeb-FBI Dataset\8394_0h_0w_female_52a.png,8394_0h_0w_female_52a.png,0,0,,52
D:\FBI CELEBS\Celeb-FBI Dataset\8395_5.9h_57w_female_38a.jpg,8395_5.9h_57w_female_38a.jpg,175.26,57,18.55706295,38
D:\FBI CELEBS\Celeb-FBI Dataset\8396_6h_78w_male_38a.jpg,8396_6h_78w_male_38a.jpg,182.88,78,23.3218059,38
D:\FBI CELEBS\Celeb-FBI Dataset\8397_6.1h_73w_male_40a.png,8397_6.1h_73w_male_40a.png,185.42,73,21.23291918,40
D:\FBI CELEBS\Celeb-FBI Dataset\8399_5.6h_59w_female_47a.png,8399_5.6h_59w_female_47a.png,167.64,59,20.99407321,47
D:\FBI CELEBS\Celeb-FBI Dataset\8400_6.2h_0w_male_66a.jpg,8400_6.2h_0w_male_66a.jpg,187.96,0,,66
D:\FBI CELEBS\Celeb-FBI Dataset\8401_5.3h_51w_female_33a.png,8401_5.3h_51w_female_33a.png,160.02,51,19.91689546,33
D:\FBI CELEBS\Celeb-FBI Dataset\8402_6.2h_0w_male_34a.png,8402_6.2h_0w_male_34a.png,187.96,0,,34
D:\FBI CELEBS\Celeb-FBI Dataset\8404_5.5h_60w_female_53a.png,8404_5.5h_60w_female_53a.png,165.1,60,22.01187834,53
D:\FBI CELEBS\Celeb-FBI Dataset\8405_0h_0w_male_39a.png,8405_0h_0w_male_39a.png,0,0,,39
D:\FBI CELEBS\Celeb-FBI Dataset\8406_5.7h_57w_female_29a.png,8406_5.7h_57w_female_29a.png,170.18,57,19.68148289,29
D:\FBI CELEBS\Celeb-FBI Dataset\8408_4.12h_45w_female_34a.jpg,8408_4.12h_45w_female_34a.jpg,124.97,45,28.81382898,34
D:\FBI CELEBS\Celeb-FBI Dataset\8410_5.9h_0w_male_66a.png,8410_5.9h_0w_male_66a.png,175.26,0,,66
D:\FBI CELEBS\Celeb-FBI Dataset\8411_5.8h_51w_female_35a.png,8411_5.8h_51w_female_35a.png,172.72,51,17.09562243,35
D:\FBI CELEBS\Celeb-FBI Dataset\8412_5.10h_0w_male_52a.png,8412_5.10h_0w_male_52a.png,154.94,0,,52
D:\FBI CELEBS\Celeb-FBI Dataset\8413_5.10h_56w_female_32a.jpg,8413_5.10h_56w_female_32a.jpg,154.94,56,23.32710927,32
D:\FBI CELEBS\Celeb-FBI Dataset\8416_6h_76w_male_39a.jpg,8416_6h_76w_male_39a.jpg,182.88,76,22.72381088,39
D:\FBI CELEBS\Celeb-FBI Dataset\8417_5.8h_52w_female_31a.jpg,8417_5.8h_52w_female_31a.jpg,172.72,52,17.43083071,31
D:\FBI CELEBS\Celeb-FBI Dataset\8418_5.8h_55w_female_37a.png,8418_5.8h_55w_female_37a.png,172.72,55,18.43645556,37
D:\FBI CELEBS\Celeb-FBI Dataset\8419_5.11h_77w_male_43a.png,8419_5.11h_77w_male_43a.png,155.19,77,31.97151814,43
D:\FBI CELEBS\Celeb-FBI Dataset\8420_5.10h_54w_female_37a.png,8420_5.10h_54w_female_37a.png,154.94,54,22.49399823,37
D:\FBI CELEBS\Celeb-FBI Dataset\8422_5.2h_45w_female_42a.png,8422_5.2h_45w_female_42a.png,157.48,45,18.14519758,42
D:\FBI CELEBS\Celeb-FBI Dataset\8423_5.5h_55w_female_40a.jpg,8423_5.5h_55w_female_40a.jpg,165.1,55,20.17755515,40
D:\FBI CELEBS\Celeb-FBI Dataset\8424_5.6h_0w_female_41a.png,8424_5.6h_0w_female_41a.png,167.64,0,,41
D:\FBI CELEBS\Celeb-FBI Dataset\8425_0h_0w_female_53a.png,8425_0h_0w_female_53a.png,0,0,,53
D:\FBI CELEBS\Celeb-FBI Dataset\8426_5.4h_57w_female_38a.jpg,8426_5.4h_57w_female_38a.jpg,162.56,57,21.56986736,38
D:\FBI CELEBS\Celeb-FBI Dataset\8427_6h_76w_male_44a.png,8427_6h_76w_male_44a.png,182.88,76,22.72381088,44
D:\FBI CELEBS\Celeb-FBI Dataset\8428_6.4h_102w_male_39a.jpg,8428_6.4h_102w_male_39a.jpg,193.04,102,27.3719384,39
D:\FBI CELEBS\Celeb-FBI Dataset\8429_5.5h_54w_female_42a.jpg,8429_5.5h_54w_female_42a.jpg,165.1,54,19.81069051,42
D:\FBI CELEBS\Celeb-FBI Dataset\8430_5.7h_73w_male_56a.jpg,8430_5.7h_73w_male_56a.jpg,170.18,73,25.20610967,56
D:\FBI CELEBS\Celeb-FBI Dataset\8431_5.7h_63w_female_48a.jpg,8431_5.7h_63w_female_48a.jpg,170.18,63,21.75321793,48
D:\FBI CELEBS\Celeb-FBI Dataset\8432_5.7h_55w_female_43a.jpg,8432_5.7h_55w_female_43a.jpg,170.18,55,18.99090454,43
D:\FBI CELEBS\Celeb-FBI Dataset\8433_5.9h_62w_female_45a.png,8433_5.9h_62w_female_45a.png,175.26,62,20.18487549,45
D:\FBI CELEBS\Celeb-FBI Dataset\8435_5.10h_74w_male_24a.jpg,8435_5.10h_74w_male_24a.jpg,154.94,74,30.82510868,24
D:\FBI CELEBS\Celeb-FBI Dataset\8438_0h_0w_female_42a.png,8438_0h_0w_female_42a.png,0,0,,42
D:\FBI CELEBS\Celeb-FBI Dataset\8439_5.5h_50w_female_33a.jpg,8439_5.5h_50w_female_33a.jpg,165.1,50,18.34323195,33
D:\FBI CELEBS\Celeb-FBI Dataset\8440_5.4h_55w_female_46a.jpg,8440_5.4h_55w_female_46a.jpg,162.56,55,20.81302991,46
D:\FBI CELEBS\Celeb-FBI Dataset\8442_5.8h_57w_female_44a.jpg,8442_5.8h_57w_female_44a.jpg,172.72,57,19.10687212,44
D:\FBI CELEBS\Celeb-FBI Dataset\8443_5.5h_62w_female_33a.png,8443_5.5h_62w_female_33a.png,165.1,62,22.74560762,33
D:\FBI CELEBS\Celeb-FBI Dataset\8444_5.6h_0w_female_45a.png,8444_5.6h_0w_female_45a.png,167.64,0,,45
D:\FBI CELEBS\Celeb-FBI Dataset\8445_5.8h_60w_female_49a.png,8445_5.8h_60w_female_49a.png,172.72,60,20.11249697,49
D:\FBI CELEBS\Celeb-FBI Dataset\8446_5.8h_57w_female_63a.png,8446_5.8h_57w_female_63a.png,172.72,57,19.10687212,63
D:\FBI CELEBS\Celeb-FBI Dataset\8447_5.6h_52w_female_38a.png,8447_5.6h_52w_female_38a.png,167.64,52,18.50325096,38
D:\FBI CELEBS\Celeb-FBI Dataset\8450_5.7h_57w_male_43a.jpg,8450_5.7h_57w_male_43a.jpg,170.18,57,19.68148289,43
D:\FBI CELEBS\Celeb-FBI Dataset\8451_5.7h_53w_female_59a.jpg,8451_5.7h_53w_female_59a.jpg,170.18,53,18.3003262,59
D:\FBI CELEBS\Celeb-FBI Dataset\8452_5.7h_54w_female_37a.png,8452_5.7h_54w_female_37a.png,170.18,54,18.64561537,37
D:\FBI CELEBS\Celeb-FBI Dataset\8453_5.7h_61w_female_46a.png,8453_5.7h_61w_female_46a.png,170.18,61,21.06263959,46
D:\FBI CELEBS\Celeb-FBI Dataset\8454_5.10h_78w_male_60a.png,8454_5.10h_78w_male_60a.png,154.94,78,32.49133077,60
D:\FBI CELEBS\Celeb-FBI Dataset\8455_5.7h_54w_female_32a.png,8455_5.7h_54w_female_32a.png,170.18,54,18.64561537,32
D:\FBI CELEBS\Celeb-FBI Dataset\8456_0h_0w_male_29a.png,8456_0h_0w_male_29a.png,0,0,,29
D:\FBI CELEBS\Celeb-FBI Dataset\8457_6.2h_118w_male_45a.png,8457_6.2h_118w_male_45a.png,187.96,118,33.40035898,45
D:\FBI CELEBS\Celeb-FBI Dataset\8459_5.10h_65w_male_35a.png,8459_5.10h_65w_male_35a.png,154.94,65,27.07610898,35
D:\FBI CELEBS\Celeb-FBI Dataset\8460_5.10h_66w_female_44a.png,8460_5.10h_66w_female_44a.png,154.94,66,27.4926645,44
D:\FBI CELEBS\Celeb-FBI Dataset\8462_0h_0w_female_41a.png,8462_0h_0w_female_41a.png,0,0,,41
D:\FBI CELEBS\Celeb-FBI Dataset\8463_5.5h_63w_female_55a.jpg,8463_5.5h_63w_female_55a.jpg,165.1,63,23.11247226,55
D:\FBI CELEBS\Celeb-FBI Dataset\8464_5.7h_59w_female_40a.png,8464_5.7h_59w_female_40a.png,170.18,59,20.37206124,40
D:\FBI CELEBS\Celeb-FBI Dataset\8465_5.3h_52w_female_37a.jpg,8465_5.3h_52w_female_37a.jpg,160.02,52,20.30742283,37
D:\FBI CELEBS\Celeb-FBI Dataset\8466_5.7h_61w_female_38a.png,8466_5.7h_61w_female_38a.png,170.18,61,21.06263959,38
D:\FBI CELEBS\Celeb-FBI Dataset\8467_5.10h_0w_female_39a.jpg,8467_5.10h_0w_female_39a.jpg,154.94,0,,39
D:\FBI CELEBS\Celeb-FBI Dataset\8469_5.5h_60w_female_46a.jpg,8469_5.5h_60w_female_46a.jpg,165.1,60,22.01187834,46
D:\FBI CELEBS\Celeb-FBI Dataset\8470_4.12h_51w_female_39a.png,8470_4.12h_51w_female_39a.png,124.97,51,32.65567284,39
D:\FBI CELEBS\Celeb-FBI Dataset\8472_5.9h_55w_female_40a.jpg,8472_5.9h_55w_female_40a.jpg,175.26,55,17.90593793,40
D:\FBI CELEBS\Celeb-FBI Dataset\8474_6.6h_102w_male_39a.png,8474_6.6h_102w_male_39a.png,198.12,102,25.98624527,39
D:\FBI CELEBS\Celeb-FBI Dataset\8476_5.3h_50w_female_38a.png,8476_5.3h_50w_female_38a.png,160.02,50,19.5263681,38
D:\FBI CELEBS\Celeb-FBI Dataset\8478_5.8h_66w_female_32a.png,8478_5.8h_66w_female_32a.png,172.72,66,22.12374667,32
D:\FBI CELEBS\Celeb-FBI Dataset\8479_6.1h_89w_male_33a.png,8479_6.1h_89w_male_33a.png,185.42,89,25.88670968,33
